2023.11.30 18:25:54 INFO  Started: Metals version 1.1.0 in folders 'C:\dev\scala\Advent_of_code' for client Visual Studio Code 1.84.2.
2023.11.30 18:39:14 INFO  [info] loading settings for project advent_of_code-build-build from metals.sbt ...
2023.11.30 18:39:15 INFO  [info] loading project definition from C:\dev\scala\Advent_of_code\project\project
2023.11.30 18:39:17 INFO  [info] loading settings for project advent_of_code-build from metals.sbt ...
2023.11.30 18:39:17 INFO  [info] loading project definition from C:\dev\scala\Advent_of_code\project
2023.11.30 18:39:21 INFO  [success] Generated .bloop\advent_of_code-build.json
2023.11.30 18:39:21 INFO  [success] Total time: 3 s, completed 30 Nov 2023, 18:39:21
2023.11.30 18:39:25 INFO  [info] loading settings for project advent_of_code from build.sbt ...
2023.11.30 18:39:25 INFO  [info] set current project to Advent of Code (in build file:/C:/dev/scala/Advent_of_code/)
2023.11.30 18:39:31 INFO  [success] Generated .bloop\advent_of_code.json
2023.11.30 18:39:31 INFO  [success] Generated .bloop\advent_of_code-test.json
2023.11.30 18:39:31 INFO  [warn] Removed stale C:\dev\scala\Advent_of_code\.bloop\root.json
2023.11.30 18:39:31 INFO  [warn] Removed stale C:\dev\scala\Advent_of_code\.bloop\root-test.json
2023.11.30 18:39:31 INFO  [success] Total time: 5 s, completed 30 Nov 2023, 18:39:31
2023.11.30 18:39:31 INFO  time: ran 'sbt bloopInstall' in 23s
2023.11.30 18:39:31 INFO  Disconnecting from Bloop session...
2023.11.30 18:39:31 INFO  Shut down connection with build server.
2023.11.30 18:39:31 INFO  Shut down connection with build server.
2023.11.30 18:39:31 INFO  Attempting to connect to the build server...
2023.11.30 18:39:31 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 18:39:31 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 18:39:31 INFO  Attempting to connect to the build server...
2023.11.30 18:39:31 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 18:39:31 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\project\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 18:39:31 INFO  time: Connected to build server in 0.11s
2023.11.30 18:39:31 INFO  Connected to Build server: Bloop v1.5.11
2023.11.30 18:39:34 INFO  time: indexed workspace in 2.78s
2023.11.30 18:39:34 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:39:36 INFO  time: compiled advent_of_code in 2.37s
2023.11.30 18:39:36 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:39:36 INFO  time: compiled advent_of_code-test in 34ms
2023.11.30 18:39:44 INFO  skipping build import with status 'Installed'
2023.11.30 18:40:01 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:40:01 INFO  time: compiled advent_of_code-test in 0.61s
2023.11.30 18:40:19 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:40:19 INFO  time: compiled advent_of_code-test in 0.51s
2023.11.30 18:41:20 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:41:20 INFO  time: compiled advent_of_code in 0.2s
2023.11.30 18:41:41 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:41:41 INFO  time: compiled advent_of_code in 0.18s
Nov 30, 2023 6:43:40 PM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint notify
INFO: Unsupported notification method: $/setTrace
2023.11.30 18:45:24 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:45:24 INFO  time: compiled advent_of_code-test in 0.69s
2023.11.30 18:45:44 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:45:44 INFO  time: compiled advent_of_code-test in 0.7s
Nov 30, 2023 6:46:36 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 577
2023.11.30 18:46:49 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:46:49 INFO  time: compiled advent_of_code-test in 0.15s
2023.11.30 18:47:15 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:47:15 INFO  time: compiled advent_of_code-test in 0.52s
2023.11.30 18:47:25 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:47:25 INFO  time: compiled advent_of_code-test in 0.52s
2023.11.30 18:48:45 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:48:45 INFO  time: compiled advent_of_code-test in 0.53s
2023.11.30 18:49:40 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:49:40 INFO  time: compiled advent_of_code in 0.12s
2023.11.30 18:50:23 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:50:23 INFO  time: compiled advent_of_code in 0.31s
2023.11.30 18:50:45 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:50:45 INFO  time: compiled advent_of_code in 0.11s
2023.11.30 18:50:51 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:50:51 INFO  time: compiled advent_of_code in 0.24s
2023.11.30 18:50:54 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:50:54 INFO  time: compiled advent_of_code-test in 0.64s
2023.11.30 18:56:23 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:56:23 INFO  time: compiled advent_of_code in 0.29s
2023.11.30 18:56:33 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:56:33 INFO  time: compiled advent_of_code in 0.27s
2023.11.30 18:56:53 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:56:53 INFO  time: compiled advent_of_code in 0.23s
2023.11.30 18:57:06 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:57:06 INFO  time: compiled advent_of_code in 0.25s
2023.11.30 18:57:09 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:57:09 INFO  time: compiled advent_of_code-test in 0.68s
2023.11.30 18:57:47 INFO  compiling advent_of_code-test (1 scala source)
2023.11.30 18:57:47 WARN  there were 2 deprecation warnings; re-run with -deprecation for details
2023.11.30 18:57:47 INFO  time: compiled advent_of_code-test in 0.38s
2023.11.30 18:59:48 INFO  compiling advent_of_code (1 scala source)
2023.11.30 18:59:48 INFO  time: compiled advent_of_code in 0.25s
2023.11.30 18:59:49 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 18:59:57 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 18:59:57 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 18:59:59 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:01 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:06 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:08 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:09 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:00:09 INFO  time: compiled advent_of_code in 0.22s
2023.11.30 19:00:10 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:31 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:33 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:33 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:35 WARN  Could not load snapshot text for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
2023.11.30 19:00:37 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:00:37 INFO  time: compiled advent_of_code in 0.2s
2023.11.30 19:00:46 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:00:46 INFO  time: compiled advent_of_code in 0.21s
2023.11.30 19:00:59 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:00:59 INFO  time: compiled advent_of_code in 0.21s
2023.11.30 19:01:04 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:01:04 INFO  time: compiled advent_of_code in 0.21s
2023.11.30 19:15:46 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 19:15:46 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 19:15:46 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 19:15:47 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 19:15:46 INFO  Connected to Build server: Bloop v1.5.11
2023.11.30 19:15:47 INFO  Connected to Build server: Bloop v1.5.11
2023.11.30 19:15:46 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 19:15:47 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.11.30 19:15:46 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\project\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 19:15:47 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:15:47 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\project\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.11.30 19:15:47 INFO  time: compiled advent_of_code in 0.38s
2023.11.30 19:15:47 INFO  time: Imported build in 0.48s
2023.11.30 19:15:49 INFO  time: indexed workspace in 2.25s
2023.11.30 19:15:49 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:15:52 INFO  time: compiled advent_of_code in 2.51s
2023.11.30 19:15:58 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:15:58 INFO  time: compiled advent_of_code in 0.29s
2023.11.30 19:16:05 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:16:05 INFO  time: compiled advent_of_code in 0.26s
2023.11.30 19:16:19 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:16:19 INFO  time: compiled advent_of_code in 0.22s
2023.11.30 19:16:39 INFO  compiling advent_of_code (1 scala source)
2023.11.30 19:16:39 INFO  time: compiled advent_of_code in 0.26s
Dec 01, 2023 1:01:53 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1687
2023.12.01 13:02:20 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.12.01 13:02:20 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.12.01 13:02:20 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.12.01 13:02:20 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.12.01 13:02:20 INFO  Connected to Build server: Bloop v1.5.11
2023.12.01 13:02:20 INFO  Connected to Build server: Bloop v1.5.11
2023.12.01 13:02:20 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.12.01 13:02:20 INFO  Bloop uses C:\Users\rogier\AppData\Local\Coursier\cache\arc\https\github.com\adoptium\temurin11-binaries\releases\download\jdk-11.0.21%252B9\OpenJDK11U-jdk_x64_windows_hotspot_11.0.21_9.zip\jdk-11.0.21+9 defined at C:\Users\rogier\.bloop\bloop.json
2023.12.01 13:02:20 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\project\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.12.01 13:02:21 INFO  compiling advent_of_code (1 scala source)
2023.12.01 13:02:21 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at C:\dev\scala\Advent_of_code\project\.metals\bsp.trace.json or C:\Users\rogier\AppData\Local\scalameta\metals\cache\bsp.trace.json
2023.12.01 13:02:21 INFO  time: compiled advent_of_code in 0.39s
2023.12.01 13:02:21 INFO  time: Imported build in 0.46s
2023.12.01 13:02:22 INFO  time: indexed workspace in 1.34s
2023.12.01 13:02:22 ERROR Build server error: Empty build targets. Expected at least one build target identifier.
2023.12.01 13:02:24 INFO  no build target found for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala. Using presentation compiler with project's scala-library version: 3.3.1
2023.12.01 13:02:24 INFO  time: code lens generation in 2.73s
2023.12.01 13:02:24 INFO  time: code lens generation in 1.41s
2023.12.01 13:02:46 ERROR Failed to tokenize input for semantic tokens for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
scala.meta.tokenizers.TokenizeException: <input>:5: error: unclosed string interpolation
    input.split("map(_.split("\n").map(_.toInt).sum).toSeq
                                 ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getStringPart(LegacyScanner.scala:659)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchDoubleQuote$1(LegacyScanner.scala:357)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:376)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
	at scala.meta.internal.tokenizers.ScalametaTokenizer$$anon$2.apply(ScalametaTokenizer.scala:332)
	at scala.meta.tokenizers.Api$XtensionTokenizeDialectInput.tokenize(Api.scala:25)
	at scala.meta.tokenizers.Api$XtensionTokenizeInputLike.tokenize(Api.scala:14)
	at scala.meta.internal.metals.SemanticTokensProvider$.getTokens(SemanticTokensProvider.scala:28)
	at scala.meta.internal.metals.SemanticTokensProvider$.provide(SemanticTokensProvider.scala:89)
	at scala.meta.internal.metals.Compilers.$anonfun$semanticTokens$3(Compilers.scala:539)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)

2023.12.01 13:02:48 ERROR Failed to tokenize input for semantic tokens for C:\dev\scala\Advent_of_code\src\main\scala\AdventOfCode2022\Day01.scala
scala.meta.tokenizers.TokenizeException: <input>:5: error: unclosed string interpolation
    input.split("\nmap(_.split("\n").map(_.toInt).sum).toSeq
                                   ^
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:23)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.Reporter.syntaxError(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter.syntaxError$(Reporter.scala:25)
	at scala.meta.internal.tokenizers.Reporter$$anon$1.syntaxError(Reporter.scala:33)
	at scala.meta.internal.tokenizers.LegacyScanner.getStringPart(LegacyScanner.scala:659)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchDoubleQuote$1(LegacyScanner.scala:357)
	at scala.meta.internal.tokenizers.LegacyScanner.fetchToken(LegacyScanner.scala:376)
	at scala.meta.internal.tokenizers.LegacyScanner.nextToken(LegacyScanner.scala:211)
	at scala.meta.internal.tokenizers.LegacyScanner.foreach(LegacyScanner.scala:1011)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.uncachedTokenize(ScalametaTokenizer.scala:24)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.$anonfun$tokenize$1(ScalametaTokenizer.scala:17)
	at scala.collection.concurrent.TrieMap.getOrElseUpdate(TrieMap.scala:962)
	at scala.meta.internal.tokenizers.ScalametaTokenizer.tokenize(ScalametaTokenizer.scala:17)
